Targa,Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,CO2 catturata (kg/anno),O2 prodotto (kg/anno)
AG059AG,ALB_660,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8096,,,38.1337171,13.31031544,4.03,0.11,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG060AG,ALB_661,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8092,,,38.13374844,13.31082302,3.33,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG061AG,ALB_662,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8097,,,38.13378171,13.31089259,2.79,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0.01,0.01
AG062AG,ALB_663,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8036,Ficus benjamina,,38.13384875,13.31033847,9.6,0.65,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,404.82,1069.77
AG063AG,ALB_664,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8525,Fraxinus ornus,,38.13386381,13.31108767,2.4,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,4.35,11.5
AG064AG,ALB_665,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8575,,,38.13389178,13.31115007,3.26,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG065AG,ALB_666,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8055,Platanus × hispanica,,38.13389961,13.31080527,8.98,0.38,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,91.42,241.59
AG066AG,ALB_667,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8548,,,38.13392286,13.31121963,3.71,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG067AG,ALB_668,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8561,Tabebuia rosea,,38.13404424,13.31150652,2.99,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,1.15,3.03
AG068AG,ALB_669,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8513,Platanus × hispanica,,38.13409644,13.31126154,21.59,0.5,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,81.41,215.12
AG069AG,ALB_670,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8512,Platanus × hispanica,,38.13414535,13.31138271,12.19,0.56,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,159.27,420.86
AG070AG,ALB_671,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8562,Tabebuia rosea,,38.13407123,13.31156954,3.8,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,1.01,2.66
AG071AG,ALB_672,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8544,Ailanthus altissima,,38.13411642,13.31167558,3.62,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.39,32.73
AG072AG,ALB_673,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8563,Tabebuia rosea,,38.13415596,13.31176965,3.93,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,17.75,46.9
AG073AG,ALB_674,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8542,,,38.13418456,13.31183481,3.86,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG074AG,ALB_675,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8573,,,38.13421288,13.31190232,3.4,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.07,37.17
AG075AG,ALB_676,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8520,,,38.13423735,13.31195738,3.18,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG076AG,ALB_677,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8549,Tabebuia rosea,,38.13428023,13.31205944,3.51,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,11.28,29.8
AG077AG,ALB_678,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8527,Handroanthus heptaphyllus,,38.13430913,13.31212494,3.4,0.02,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.37,40.6
AG078AG,ALB_679,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8510,Platanus × hispanica,,38.13449011,13.31218662,22.65,0.64,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,193.43,511.13
AG079AG,ALB_680,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8579,,,38.13434388,13.31220422,3.07,0.09,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,42.68,112.77
AG080AG,ALB_681,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8535,Handroanthus heptaphyllus,,38.13439225,13.31232131,3.32,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,19.7,52.05
AG081AG,ALB_682,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8552,Handroanthus heptaphyllus,,38.13442419,13.31239653,3.57,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,21.63,57.14
AG082AG,ALB_683,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8531,,,38.13445149,13.31246119,3.96,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG083AG,ALB_684,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8564,Tabebuia rosea,,38.13447649,13.31251817,3.82,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.96,18.4
AG084AG,ALB_685,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8496,Platanus × hispanica,,38.13466077,13.31258654,22.76,0.64,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,166.92,441.1
AG085AG,ALB_686,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8556,Tabebuia rosea,,38.134511,13.31259795,3.65,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,15.66,41.39
AG086AG,ALB_687,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8550,Tabebuia rosea,,38.13453581,13.31265622,3.89,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,14.41,38.06
AG087AG,ALB_688,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8565,Handroanthus heptaphyllus,,38.13456593,13.31272724,3.19,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5.48,14.47
AG088AG,ALB_689,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8570,Tabebuia rosea,,38.13459394,13.31279044,3.79,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.51,17.2
AG089AG,ALB_690,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8568,,,38.13463897,13.3128959,3.6,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AG090AG,ALB_691,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8569,Handroanthus heptaphyllus,,38.13467112,13.31296871,3.49,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,31.32,82.77
AG091AG,ALB_692,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7940,Celtis australis,,38.13033369,13.30307747,9.06,0.28,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,22.49,59.42
AG092AG,ALB_693,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7932,Platanus × hispanica,,38.13040216,13.30310357,13.39,0.38,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,91.38,241.48
AG093AG,ALB_694,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7946,Celtis australis,,38.13047084,13.30314392,4.51,0.16,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.88,26.11
AG094AG,ALB_695,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7934,Platanus × hispanica,,38.13053529,13.30319062,13.8,0.5,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,114.66,303
AG095AG,ALB_696,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7928,Platanus × hispanica,,38.13060027,13.30325764,14.6,0.52,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,120.77,319.13
AG096AG,ALB_697,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7936,Platanus × hispanica,,38.13076615,13.3035337,13.6,0.51,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,119.67,316.23
AG097AG,ALB_698,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7930,Robinia pseudoacacia,,38.13085453,13.30380864,7.35,0.22,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,96.48,254.95
AG098AG,ALB_699,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7847,Platanus × hispanica,,38.13102308,13.30413452,16.55,0.49,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,112.55,297.42
AG099AG,ALB_700,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7886,Platanus × hispanica,,38.13110581,13.30433037,13.05,0.38,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,89.8,237.28
AH000AH,ALB_701,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7861,Platanus × hispanica,,38.13125685,13.30468067,17.84,0.58,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,106.8,282.21
AH001AH,ALB_702,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7827,Platanus × hispanica,,38.13133345,13.30485896,16.19,0.52,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,144.21,381.09
AH002AH,ALB_703,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7924,Washingtonia filifera,,38.13142934,13.30492818,10.36,0.71,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,37,97.76
AH003AH,ALB_704,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7920,Strelitzia nicolai,,38.13144254,13.3049906,4.34,0.13,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,38.79,102.49
AH004AH,ALB_705,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7902,Hesperocyparis arizonica,,38.13183567,13.30593269,3.3,0.09,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.56,33.19
AH005AH,ALB_706,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7830,Cupressus sempervirens,,38.13185155,13.30594684,14.38,0.37,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,54.03,142.76
AH006AH,ALB_707,Viale Michelangelo,28160,2917,17/11/2025,Greehill,7918,Gleditsia triacanthos,,38.13187494,13.30612381,9.32,0.2,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0,0
AH007AH,ALB_708,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8291,Tabebuia rosea,,38.13702008,13.31912665,3.74,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.17,21.58
AH008AH,ALB_709,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8334,Tabebuia rosea,,38.13704396,13.31922802,3.6,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.3,16.63
AH009AH,ALB_710,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8251,Platanus × hispanica,,38.13692273,13.3192312,18.38,0.56,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,159.69,421.98
AH010AH,ALB_711,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8325,Tabebuia rosea,,38.13706798,13.31932873,3.23,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,11.3,29.85
AH011AH,ALB_712,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8264,Platanus × hispanica,,38.13694733,13.31933997,14.52,0.4,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,95.99,253.65
AH012AH,ALB_713,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8294,Handroanthus heptaphyllus,,38.13708781,13.31941546,3.72,0.08,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,41.57,109.83
AH013AH,ALB_714,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8297,Tabebuia rosea,,38.13711575,13.31953457,4.62,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.98,36.94
AH014AH,ALB_715,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8285,Platanus × hispanica,,38.13702194,13.31966015,20.57,0.86,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,250.16,661.07
AH015AH,ALB_716,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8318,,,38.13716972,13.31976387,3.52,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH016AH,ALB_717,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8301,,,38.13719398,13.31987288,3.39,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH017AH,ALB_718,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8293,,,38.13724362,13.32008328,4.3,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH018AH,ALB_719,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8331,,,38.13732504,13.32042519,3.17,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,0,0
AH019AH,ALB_720,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8292,Handroanthus impetiginosus,,38.13734307,13.32050451,3.67,0.08,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,48.94,129.31
AH020AH,ALB_721,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8309,Tabebuia rosea,,38.13736638,13.32060643,3.25,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,10.28,27.15
AH021AH,ALB_722,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8304,Tabebuia rosea,,38.13738657,13.32068878,3.42,0.07,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,17.33,45.8
AH022AH,ALB_723,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8305,Handroanthus heptaphyllus,,38.13741463,13.32081117,3.99,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,30.11,79.56
AH023AH,ALB_724,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8324,Tabebuia rosea,,38.13743773,13.32090964,3.44,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.81,18
AH024AH,ALB_725,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8257,Platanus × hispanica,,38.13732713,13.32096285,13.26,0.36,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,81.82,216.22
AH025AH,ALB_726,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8306,Handroanthus heptaphyllus,,38.13746472,13.32102316,3.6,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,31.24,82.54
AH026AH,ALB_727,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8260,Platanus × hispanica,,38.13735373,13.32107284,14.78,0.45,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,98.52,260.33
AH027AH,ALB_728,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8303,Tabebuia rosea,,38.13748587,13.32111999,4.03,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.68,33.49
AH028AH,ALB_729,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8286,Platanus × hispanica,,38.13737807,13.32118012,9.15,0.34,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,66.11,174.69
AH029AH,ALB_730,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8317,Handroanthus heptaphyllus,,38.13751735,13.32124722,3.61,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,35.86,94.75
AH030AH,ALB_731,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8265,Platanus × hispanica,,38.13740449,13.32128782,17.74,0.54,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,127.79,337.68
AH031AH,ALB_732,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8335,,,38.13754299,13.32135925,3.5,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,9.62,25.4
AH032AH,ALB_733,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8253,Platanus × hispanica,,38.13742989,13.32139684,17.89,0.55,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,156.03,412.3
AH033AH,ALB_734,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8250,Platanus × hispanica,,38.13697462,13.31945093,19.2,0.66,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,200.42,529.63
AH034AH,ALB_735,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8279,Platanus × hispanica,,38.13707421,13.31987703,15.5,0.45,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,114.73,303.19
AH035AH,ALB_736,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8263,Platanus × hispanica,,38.13710058,13.31999309,16.1,0.37,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,86.74,229.21
AH036AH,ALB_737,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8256,Ulmus minor,,38.13712557,13.32009382,9.65,0.63,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,246.41,651.14
AH037AH,ALB_738,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8261,Pinus pinea,,38.13714831,13.3202007,11.72,0.64,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,174.83,461.99
AH038AH,ALB_739,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8270,Platanus × hispanica,,38.13717543,13.32030925,13.34,0.35,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,81.54,215.48
AH039AH,ALB_740,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8254,Platanus × hispanica,,38.13720019,13.32042104,18.04,0.8,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,226.9,599.59
AH040AH,ALB_741,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8277,Pinus pinea,,38.13722587,13.32053026,12.4,0.65,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,171.7,453.73
AH041AH,ALB_742,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8258,Platanus × hispanica,,38.13725286,13.32063991,11.92,0.29,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,50.97,134.69
AH042AH,ALB_743,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8248,Platanus × hispanica,,38.13727458,13.32073723,13.2,0.38,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,89.39,236.21
AH043AH,ALB_744,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8337,Brachychiton acerifolius,,38.13756651,13.32146121,2.66,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,5.35,14.14
AH044AH,ALB_745,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8327,Handroanthus heptaphyllus,,38.1375942,13.32157563,4,0.06,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,38.21,100.96
AH045AH,ALB_746,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8409,Nerium oleander,,38.13757711,13.32214723,4.52,-,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH046AH,ALB_747,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8401,Platanus × hispanica,,38.13772333,13.322653,14.74,0.42,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,102.73,271.46
AH047AH,ALB_748,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8406,Platanus × hispanica,,38.1377583,13.32279901,15.5,0.43,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,92.39,244.15
AH048AH,ALB_749,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8416,Platanus × hispanica,,38.13778284,13.32290956,8.35,0.24,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,45.69,120.72
AH049AH,ALB_750,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8397,Platanus × hispanica,,38.13790378,13.32342295,16,0.41,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,100.56,265.72
AH050AH,ALB_751,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8390,Platanus × hispanica,,38.13804269,13.3240199,13,0.42,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,104.44,275.99
AH051AH,ALB_752,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8405,Platanus × hispanica,,38.1380921,13.32423047,15.88,0.66,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,173.66,458.91
AH052AH,ALB_753,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8384,Platanus × hispanica,,38.13811244,13.32431359,16.51,0.4,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,58.12,153.57
AH053AH,ALB_754,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8407,Platanus × hispanica,,38.13813268,13.32439485,17.32,0.64,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,166.67,440.43
AH054AH,ALB_755,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8419,Celtis australis,,38.13815766,13.32450311,8.47,0.21,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,13.41,35.42
AH055AH,ALB_756,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8430,Tabebuia rosea,,38.13794939,13.32309456,3.84,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.96,23.68
AH056AH,ALB_757,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8438,Tabebuia rosea,,38.13773282,13.32216807,3.47,0.02,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,6.32,16.7
AH057AH,ALB_758,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8443,,,38.1378118,13.32250454,3.4,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH058AH,ALB_759,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8444,,,38.13762251,13.32169378,3.73,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH059AH,ALB_760,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8449,Tabebuia rosea,,38.1379248,13.3229883,2.88,-,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH060AH,ALB_761,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8452,,,38.13815841,13.32398415,3.6,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH061AH,ALB_762,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8455,,,38.13775995,13.32228409,3.47,0.04,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH062AH,ALB_763,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8459,Tabebuia rosea,,38.13785976,13.32271018,3.93,-,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,-,-
AH063AH,ALB_764,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8462,Tabebuia rosea,,38.13813181,13.32387414,3.1,0.03,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,8.54,22.55
AH064AH,ALB_765,Viale Michelangelo,28160,2917,17/11/2025,Greehill,8469,Tabebuia rosea,,38.1380836,13.32367267,3.57,0.05,,,,,,,,,,,,,,,,,,,,,,Cruillas,Cruillas - S.Giovanni Apostolo,VI,12.1,31.95
